word,severity,vibe,pos
razed,,other,adjective
Belgian capital,,other,noun
help desk,,other,noun
string,,other,noun
yolk sac,,other,noun
staircase,,other,noun
genus Lates,,other,noun
booster,,other,noun
Circassian walnut,,other,noun
topically,,other,adverb
wood widgeon,,other,noun
perpendicularly,,other,adverb
silver-bush,,other,noun
baud rate,,other,noun
Dutchman's breeches,,other,noun
ineffective,,other,adjective
glisten,,other,verb
orache,,other,noun
Fleming,,other,noun
reedmace,,other,noun
rule of morphology,,other,noun
snakeweed,,other,noun
nutritious,,other,adjective
strawflower,,other,noun
choppy,,other,adjective
firestorm,,other,noun
First Crusade,,other,noun
Indonesian monetary unit,,other,noun
court,,other,verb
moustache cup,,other,noun
baron,,other,noun
cunnilinctus,,other,noun
matrilineage,,other,noun
high-speed steel,,other,noun
ladyfish,,other,noun
Playlobium obtusangulum,,other,noun
nutrify,,other,verb
infant,,other,noun
Battle of Little Bighorn,,other,noun
offing,,other,noun
unyoke,,other,verb
languor,,other,noun
hatchery,,other,noun
ordinary annuity,,other,noun
Hilbert space,,other,noun
Arouet,,other,noun
contraindication,,other,noun
austenitic steel,,other,noun
mouldy,,other,adjective
knickerbockers,,other,noun
Adam,,other,noun
fantasy world,,other,noun
clique,,other,noun
untaped,,other,adjective
Pimenta dioica,,other,noun
analogise,,other,verb
give voice,,other,verb
startle,,other,verb
ligate,,other,verb
hematoma,,other,noun
bongo,,other,noun
passive resister,,other,noun
lame,,other,verb
climbing nightshade,,other,noun
gas main,,other,noun
family Anobiidae,,other,noun
Ford,,other,noun
Phegopteris hexagonoptera,,other,noun
extirpable,,other,adjective
nut,,other,noun
margarine,,other,noun
City of Westminster,,other,noun
Johann Wolfgang von Goethe,,other,noun
black-marked,,other,adjective
family Alliaceae,,other,noun
storage medium,,other,noun
Meshed,,other,noun
wise,,other,adjective
stake,,other,verb
selective,,other,adjective
convertor,,other,noun
gameness,,other,noun
boiled,,other,adjective
Diospyros lotus,,other,noun
look-alike,,other,noun
epilating wax,,other,noun
porte-cochere,,other,noun
respiratory disease,,other,noun
snap line,,other,noun
bookend,,other,noun
water program,,other,noun
cytochrome,,other,noun
pay for,,other,verb
Hindu numeral,,other,noun
Constitutional Union Party,,other,noun
tarweed,,other,noun
adorn,,other,verb
town gas,,other,noun
valerian,,other,noun
Maker,,other,noun
public speaker,,other,noun
ware,,other,noun
Teucrium canadense,,other,noun
superstructure,,other,noun
exemption,,other,noun
avower,,other,noun
epiphytic plant,,other,noun
cingulum,,other,noun
overemotional,,other,adjective
Hume Blake Cronyn,,other,noun
dietetical,,other,adjective
PKU test,,other,noun
cheerlessness,,other,noun
field of vision,,other,noun
well-bred,,other,adjective
yuan,,other,noun
birle,,other,verb
groundball,,other,noun
Cryptacanthodes,,other,noun
windfall profit,,other,noun
wayfarer,,other,noun
sundress,,other,noun
Afroasiatic,,other,noun
chancy,,other,adjective
polytheist,,other,noun
sheepish,,other,adjective
Lucius Tarquinius Superbus,,other,noun
passing tone,,other,noun
birth,,other,verb
intracutaneous,,other,adjective
traumatize,,other,verb
nuclear fusion reaction,,other,noun
maraud,,other,noun
inaudibility,,other,noun
antiballistic missile,,other,noun
treadwheel,,other,noun
hierarchal,,other,adjective
Polygonum aubertii,,other,noun
cut down,,other,verb
untrusting,,other,adjective
cross examine,,other,verb
stereoscopic photograph,,other,noun
lachrymal duct,,other,noun
class Ulvophyceae,,other,noun
soap-rock,,other,noun
ant thrush,,other,noun
furze,,other,noun
efficaciousness,,other,noun
apocrine gland,,other,noun
deverbal noun,,other,noun
Lepus arcticus,,other,noun
Lathyrus hirsutus,,other,noun
Sorensen,,other,noun
cannulization,,other,noun
holdup man,,other,noun
unfavourable,,other,adjective
vinery,,other,noun
downstream,,other,adjective
genus Uintatherium,,other,noun
xcvii,,other,adjective
pin money,,other,noun
hardboard,,other,noun
harmonise,,other,verb
famotidine,,other,noun
round,,other,adjective
genus Peperomia,,other,noun
chocolate kiss,,other,noun
waveform,,other,noun
stick by,,other,verb
colonist,,other,noun
marine,,other,noun
wrapped up,,other,adjective
genus Stanhopea,,other,noun
Mamet,,other,noun
dittany of crete,,other,noun
tennis camp,,other,noun
scrumptiously,,other,adverb
backchat,,other,noun
demisemiquaver,,other,noun
signal,,other,adjective
sally,,other,noun
cycle of rebirth,,other,noun
flawed,,other,adjective
invert sugar,,other,noun
diamagnetic,,other,adjective
family Schistosomatidae,,other,noun
baby-sit,,other,verb
applauder,,other,noun
gastroomental vein,,other,noun
XT,,other,noun
Sussex,,other,noun
hazardous,,other,adjective
hermaphroditism,,other,noun
devil lily,,other,noun
cabotage,,other,noun
tragicomical,,other,adjective
mustache,,other,noun
shooting range,,other,noun
hole,,other,verb
debate,,other,noun
self-seeker,,other,noun
woody nightshade,,other,noun
explosive mixture,,other,noun
Kodiak Island,,other,noun
separate,,other,adjective
Chain,,other,noun
Jabiru mycteria,,other,noun
CPU board,,other,noun
uncultured,,other,adjective
threefold,,other,adverb
auricula,,other,noun
case law,,other,noun
Gnetopsida,,other,noun
mastering,,other,noun
barcarolle,,other,noun
buffer solution,,other,noun
ruler,,other,noun
puffed rice,,other,noun
packinghouse,,other,noun
almost,,other,adverb
unknowledgeable,,other,adjective
fecklessly,,other,adverb
mute swan,,other,noun
Gascogne,,other,noun
Cyclamen neopolitanum,,other,noun
triggerman,,other,noun
linoleic acid,,other,noun
gray sea eagle,,other,noun
American plaice,,other,noun
carbon atom,,other,noun
frostiness,,other,noun
leaden,,other,adjective
vulgarism,,other,noun
choragic,,other,adjective
first off,,other,adverb
subpoena duces tecum,,other,noun
stemma,,other,noun
in person,,other,adverb
Glycine max,,other,noun
laminitis,,other,noun
cryogen,,other,noun
sagaciously,,other,adverb
Mendeleev,,other,noun
tipi,,other,noun
Continental Congress,,other,noun
Peruvian cotton,,other,noun
New Zealand beech,,other,noun
arch,,other,noun
hardheartedness,,other,noun
harpsichordist,,other,noun
pinetum,,other,noun
hyperacusis,,other,noun
chlamydia,,other,noun
assault,,other,verb
auricular appendix,,other,noun
People's Mujahidin of Iran,,other,noun
scatter pin,,other,noun
present perfect,,other,noun
gratuitous,,other,adjective
contemporaries,,other,noun
fractionate,,other,verb
genus Mulloidichthys,,other,noun
water travel,,other,noun
money dealer,,other,noun
Neolithic,,other,noun
recurring,,other,adjective
demystify,,other,verb
hand-held computer,,other,noun
immovable,,other,adjective
Rodrigo Borgia,,other,noun
churned-up,,other,adjective
military formation,,other,noun
shirtwaister,,other,noun
basset horn,,other,noun
moonstone,,other,noun
electronic information service,,other,noun
perithelial,,other,adjective
Cycloloma atriplicifolium,,other,noun
Montia,,other,noun
internuncio,,other,noun
High Commission,,other,noun
brassbound,,other,adjective
clay-colored robin,,other,noun
export credit,,other,noun
crosshead,,other,noun
genus Chloroxylon,,other,noun
marten,,other,noun
oiler,,other,noun
thud,,other,verb
pierce,,other,verb
ammoniacal,,other,adjective
Gabon franc,,other,noun
tri-iodomethane,,other,noun
officialize,,other,verb
aggressor,,other,noun
self-centred,,other,adjective
cola extract,,other,noun
alienated,,other,adjective
truth,,other,noun
boastfulness,,other,noun
lesbian,,other,adjective
cotillion,,other,noun
Federal Bureau of Prisons,,other,noun
John Wilkes,,other,noun
small slam,,other,noun
crime wave,,other,noun
data structure,,other,noun
develop,,other,verb
resistive,,other,adjective
dementedly,,other,adverb
Waite,,other,noun
jut,,other,verb
bean plant,,other,noun
bicycle,,other,verb
cunning,,other,adjective
Grant Wood,,other,noun
gyre,,other,noun
numerousness,,other,noun
uninformative,,other,adjective
tussock bellflower,,other,noun
Senecio aureus,,other,noun
genus Dolichotis,,other,noun
globefish,,other,noun
tontine insurance,,other,noun
saturnism,,other,noun
immerse,,other,verb
Scarabaeidae,,other,noun
comb,,other,noun
indoctrinate,,other,verb
ardeb,,other,noun
youth,,other,noun
timpani,,other,noun
plessor,,other,noun
bar-shaped,,other,adjective
motor home,,other,noun
winter flounder,,other,noun
bisect,,other,verb
order Dinoflagellata,,other,noun
altazimuth,,other,noun
blue pimpernel,,other,noun
skywards,,other,adverb
overhand,,other,adjective
fernlike,,other,adjective
Mimosa sensitiva,,other,noun
constricted,,other,adjective
Nymphaeaceae,,other,noun
Calostoma ravenelii,,other,noun
HFC,,other,noun
dolabriform,,other,adjective
no-hit,,other,adjective
extraordinarily,,other,adverb
tuck shop,,other,noun
fatback,,other,noun
Menticirrhus americanus,,other,noun
libertarian,,other,noun
triceratops,,other,noun
bright,,other,adjective
William of Orange,,other,noun
ascetically,,other,adverb
Bromelia,,other,noun
quill feather,,other,noun
1790s,,other,noun
belles lettres,,other,noun
electric company,,other,noun
sober,,other,adjective
Velazquez,,other,noun
rhubarb pie,,other,noun
Shuha Shinto,,other,noun
flatworm,,other,noun
Yamani,,other,noun
sawdust,,other,noun
adduce,,other,verb
lurch,,other,noun
oropharynx,,other,noun
avalanche,,other,noun
serve,,other,verb
inductive,,other,adjective
self-assertive,,other,adjective
outgeneral,,other,verb
juniper berry,,other,noun
Argyroxiphium,,other,noun
concurrence,,other,noun
genus Xanthosoma,,other,noun
immaterial,,other,adjective
Pezophaps solitaria,,other,noun
stormbound,,other,adjective
tapis,,other,noun
microwave,,other,verb
arteria lingualis,,other,noun
seamless,,other,adjective
filariasis,,other,noun
undulate,,other,adjective
shortening,,other,noun
Polypodium aureum,,other,noun
simmer down,,other,verb
mental case,,other,noun
abortifacient,,other,noun
ad hoc,,other,adjective
corrigenda,,other,noun
Monell metal,,other,noun
coccidiomycosis,,other,noun
occult arts,,other,noun
bosom,,other,verb
great ape,,other,noun
fete,,other,noun
genus Testudo,,other,noun
Vargas,,other,noun
Moselle,,other,noun
FTO,,other,noun
redberry,,other,noun
quality of life,,other,noun
thorough bass,,other,noun
whitlow grass,,other,noun
pearl gray,,other,adjective
Gerbera jamesonii,,other,noun
pleasant,,other,adjective
weald,,other,noun
gram calorie,,other,noun
genus Cajanus,,other,noun
succourer,,other,noun
First Council of Lyons,,other,noun
Indian,,other,adjective
conterminous,,other,adjective
genus Galleria,,other,noun
oneiric,,other,adjective
Thompson Seedless,,other,noun
Selar,,other,noun
Mesozoic,,other,adjective
massicotite,,other,noun
sonant,,other,noun
Bison bonasus,,other,noun
Demeter,,other,noun
Yanan,,other,noun
family Psophiidae,,other,noun
centilitre,,other,noun
ellipsoid,,other,noun
Pipilo erythrophthalmus,,other,noun
Dominick,,other,noun
softening,,other,adjective
sutura internasalis,,other,noun
wet,,other,adjective
Dytiscidae,,other,noun
lionet,,other,noun
repair shop,,other,noun
falcon-gentil,,other,noun
Mexican tulip poppy,,other,noun
superlative,,other,noun
menu,,other,noun
mutter,,other,noun
cybernaut,,other,noun
Mertensia,,other,noun
booster amplifier,,other,noun
Gay-Lussac,,other,noun
colony,,other,noun
refractory anemia,,other,noun
hexameter,,other,noun
parallel-park,,other,verb
cabinetwork,,other,noun
genus Crateva,,other,noun
Viola tricolor,,other,noun
jinks,,other,noun
Chorizagrotis,,other,noun
table-mountain pine,,other,noun
Jim Morrison,,other,noun
Agdistis,,other,noun
enclave,,other,noun
yellow globe lily,,other,noun
endothelial,,other,adjective
cave in,,other,noun
snow-blinded,,other,adjective
Logrono,,other,noun
viability,,other,noun
family Ploceidae,,other,noun
genus Sesbania,,other,noun
unconcealed,,other,adjective
CST,,other,noun
prayer,,other,noun
supraorbital ridge,,other,noun
World War 1,,other,noun
lubricating oil,,other,noun
Ceftin,,other,noun
Protoctista,,other,noun
country of origin,,other,noun
dean,,other,noun
verbosity,,other,noun
short-stop bath,,other,noun
shimmy,,other,verb
imperceptible,,other,adjective
rapprochement,,other,noun
Dvorak,,other,noun
renege,,other,noun
detective,,other,noun
boeuf fondu bourguignon,,other,noun
lowbush cranberry,,other,noun
love-in-idleness,,other,noun
masterwort,,other,noun
acid,,other,adjective
opportunistic,,other,adjective
Book of Ruth,,other,noun
Alla Nazimova,,other,noun
lento,,other,adverb
star,,other,verb
bill,,other,verb
alluvial fan,,other,noun
Polyborus,,other,noun
Acrocomia,,other,noun
mike,,other,noun
dose,,other,noun
crisscross,,other,verb
capillary fracture,,other,noun
pin-tailed sandgrouse,,other,noun
holophyte,,other,noun
sheriff's sale,,other,noun
munch,,other,noun
pea green,,other,noun
braiding,,other,noun
Phyllocladaceae,,other,noun
diminished arch,,other,noun
derivative,,other,noun
genus Glaucium,,other,noun
telephone circuit,,other,noun
Agrostemma,,other,noun
fatten up,,other,verb
mill-hand,,other,noun
genus Glaucomys,,other,noun
aquavit,,other,noun
American chestnut,,other,noun
asynchronous,,other,adjective
carryall,,other,noun
nocturnal emission,,other,noun
victory garden,,other,noun
Lama guanicoe,,other,noun
minutes,,other,noun
audio frequency,,other,noun
Webster,,other,noun
Turnix sylvatica,,other,noun
glut,,other,verb
mope,,other,verb
dependant upon,,other,adjective
water-shield family,,other,noun
spider crab,,other,noun
power law,,other,noun
spotlessly,,other,adverb
canker brake,,other,noun
paradisiac,,other,adjective
orienting,,other,adjective
auxesis,,other,noun
genus Ptilocrinus,,other,noun
impendent,,other,adjective
fives,,other,noun
bellhop,,other,noun
cysteine,,other,noun
reaction formation,,other,noun
stewed,,other,adjective
oriole,,other,noun
humans,,other,noun
arteriola,,other,noun
humblebee,,other,noun
road agent,,other,noun
bowdlerization,,other,noun
Muslimah,,other,noun
curly grass fern,,other,noun
hakeem,,other,noun
khaki,,other,noun
intervene,,other,verb
extended,,other,adjective
stationer,,other,noun
M. J. Schleiden,,other,noun
crab,,other,noun
petticoated,,other,adjective
dialyzer,,other,noun
stepson,,other,noun
remiss,,other,adjective
amoristic,,other,adjective
June grass,,other,noun
touter,,other,noun
paralysis agitans,,other,noun
vacuum bomb,,other,noun
dray horse,,other,noun
palladium,,other,noun
sick,,other,adjective
analog,,other,noun
Old World porcupine,,other,noun
Thomas Nast,,other,noun
spontaneous,,other,adjective
plump,,other,adjective
genus Calophyllum,,other,noun
disembowelment,,other,noun
unavailable,,other,adjective
fawning,,other,adjective
gross domestic product,,other,noun
unluckily,,other,adverb
Harrod,,other,noun
endeavor,,other,verb
triacetate,,other,noun
purple nightshade,,other,noun
flexibility,,other,noun
horse around,,other,verb
parallax,,other,noun
Achilles' heel,,other,noun
rusty-brown,,other,adjective
sled dog,,other,noun
spindle tree,,other,noun
Klaproth,,other,noun
preempt,,other,noun
vermis,,other,noun
puppy fat,,other,noun
Larix lyallii,,other,noun
monetary standard,,other,noun
unrealizable,,other,adjective
recognition,,other,noun
scantness,,other,noun
red deer,,other,noun
lozenge,,other,noun
shrimp cocktail,,other,noun
kludge,,other,noun
Crataegus pedicellata,,other,noun
Ruskin,,other,noun
EBITDA,,other,noun
laser trabecular surgery,,other,noun
diarist,,other,noun
unfit,,other,adjective
specie,,other,noun
Dr.,,other,noun
siltstone,,other,noun
untenanted,,other,adjective
Doctor of Medicine,,other,noun
bunglesome,,other,adjective
bass clef,,other,noun
telescope sight,,other,noun
John Jacob Astor,,other,noun
addable,,other,adjective
pappus,,other,noun
subduer,,other,noun
Human Genome Project,,other,noun
hedgehog cereus,,other,noun
Post Office,,other,noun
Taxus baccata,,other,noun
unforgivable,,other,adjective
suborder Plesiosauria,,other,noun
Monmouth Court House,,other,noun
corvine bird,,other,noun
amyxia,,other,noun
Count Fleet,,other,noun
enliven,,other,verb
ventricular aneurysm,,other,noun
Algernon Charles Swinburne,,other,noun
curry sauce,,other,noun
down pat,,other,adjective
Michaelmas Day,,other,noun
cardamon,,other,noun
furlike,,other,adjective
genus Heloderma,,other,noun
double sharp,,other,noun
Pinicola,,other,noun
metal drum,,other,noun
partridgeberry,,other,noun
just right,,other,adverb
voracity,,other,noun
rough-and-tumble,,other,adjective
presentable,,other,adjective
infinite,,other,adjective
bunji-bunji,,other,noun
polyglot,,other,noun
quiver,,other,noun
garboard,,other,noun
potto,,other,noun
tick,,other,verb
lyrate leaf,,other,noun
askew,,other,adverb
upwind,,other,adjective
slender spike rush,,other,noun
silicle,,other,noun
deadwood,,other,noun
conservative,,other,noun
shivery,,other,adjective
voyeur,,other,noun
Dictaphone,,other,noun
O'Casey,,other,noun
Archean aeon,,other,noun
stuffed cabbage,,other,noun
inadvisable,,other,adjective
preset,,other,adjective
mesmerizer,,other,noun
flowering almond,,other,noun
fatherliness,,other,noun
Nabalus alba,,other,noun
suspiciously,,other,adverb
cruise control,,other,noun
Bosnia,,other,noun
breakfast table,,other,noun
stoker,,other,noun
ax head,,other,noun
hydrostatic head,,other,noun
nail pulling,,other,noun
famish,,other,verb
teleost,,other,noun
John Thomas Scopes,,other,noun
anoestrum,,other,noun
rerun,,other,verb
Brassica oleracea gongylodes,,other,noun
centrist,,other,noun
winceyette,,other,noun
cecal,,other,adjective
Feast of Dormition,,other,noun
Edward the Elder,,other,noun
scenic,,other,adjective
peeler,,other,noun
chess club,,other,noun
excogitative,,other,adjective
aureole,,other,noun
pessimum,,other,adjective
undulatory theory,,other,noun
synonymously,,other,adverb
fester,,other,verb
ergodicity,,other,noun
Esther,,other,noun
genus Quercus,,other,noun
Biscayne Bay,,other,noun
impressionist,,other,adjective
thusly,,other,adverb
steady,,other,verb
scale down,,other,verb
balsa wood,,other,noun
NSW,,other,noun
defrauder,,other,noun
Leptoptilus,,other,noun
Marine Corps Intelligence Activity,,other,noun
Medicago arborea,,other,noun
New World blackbird,,other,noun
exultantly,,other,adverb
Wolfgang Amadeus Mozart,,other,noun
irregularity,,other,noun
Omayyad,,other,noun
Camassia quamash,,other,noun
facetiously,,other,adverb
foetid bugbane,,other,noun
tout,,other,noun
Hunan,,other,noun
grey goldenrod,,other,noun
sum-up,,other,noun
pernicious,,other,adjective
detergent,,other,adjective
lingual,,other,adjective
salacious,,other,adjective
bioscience,,other,noun
vena azygos,,other,noun
hash mark,,other,noun
Matisse,,other,noun
Buxus sempervirens,,other,noun
Vienna sausage,,other,noun
inexpungible,,other,adjective
gang-rape,,other,verb
drop-kick,,other,verb
staining,,other,noun
pecking order,,other,noun
Spanish bayonet,,other,noun
deviated nasal septum,,other,noun
Fremont,,other,noun
kith,,other,noun
Yugoslavian dinar,,other,noun
tubful,,other,noun
spillikin,,other,noun
star grass,,other,noun
knife-handle,,other,noun
put out feelers,,other,verb
extrados,,other,noun
musical organisation,,other,noun
thin,,other,adjective
gastroenterology,,other,noun
genus Menippe,,other,noun
bad,,other,adjective
late purple aster,,other,noun
Anaspida,,other,noun
shadfly,,other,noun
Bryce Canyon National Park,,other,noun
vino,,other,noun
patrology,,other,noun
eelgrass,,other,noun
blather,,other,verb
orange mushroom pimple,,other,noun
genus Gerris,,other,noun
Chaetodipterus faber,,other,noun
genus Ruta,,other,noun
unhampered,,other,adjective
mature,,other,verb
grader,,other,noun
Populus heterophylla,,other,noun
Karel Capek,,other,noun
petty spurge,,other,noun
hour circle,,other,noun
unclear,,other,adjective
Tanzimul Fuqra,,other,noun
Rudolf Bultmann,,other,noun
cosh,,other,noun
cuddlesome,,other,adjective
dune,,other,noun
spindleberry tree,,other,noun
iridescence,,other,noun
Hakea leucoptera,,other,noun
Bartholin,,other,noun
Hygrophorus inocybiformis,,other,noun
piperine,,other,noun
in theory,,other,adverb
bichrome,,other,adjective
scintillating,,other,adjective
Arabidopsis thaliana,,other,noun
quadrangular prism,,other,noun
great barracuda,,other,noun
Asimina triloba,,other,noun
peach-colored,,other,adjective
agleam,,other,adjective
allegoric,,other,adjective
umbellate,,other,adjective
nun's habit,,other,noun
sloucher,,other,noun
rescind,,other,verb
circinate,,other,adjective
crowned,,other,adjective
Air Corps,,other,noun
hit the roof,,other,verb
nonadsorptive,,other,adjective
clipboard,,other,noun
mountain trail,,other,noun
hassium,,other,noun
genus Aleyrodes,,other,noun
retirement community,,other,noun
inescapably,,other,adverb
permute,,other,verb
genus Leontopodium,,other,noun
regale,,other,verb
lox,,other,noun
Aucuba,,other,noun
twice-pinnate,,other,noun
film advance,,other,noun
subcontract,,other,noun
spiny lizard,,other,noun
antihypertensive drug,,other,noun
screwdriver,,other,noun
subfamily Philadelphaceae,,other,noun
field coil,,other,noun
scholia,,other,noun
styracosaur,,other,noun
progressive tense,,other,noun
corroboration,,other,noun
inscribed,,other,adjective
match play,,other,noun
Lothian Region,,other,noun
genus Potamogale,,other,noun
non-standard speech,,other,noun
ritual killing,,other,noun
Czar Alexander III,,other,noun
axillary,,other,adjective
blubberer,,other,noun
Bombycidae,,other,noun
shillelagh,,other,noun
prayer meeting,,other,noun
bleacher,,other,noun
commemorative,,other,adjective
Capsicum,,other,noun
Dolomite Alps,,other,noun
roguish,,other,adjective
guide word,,other,noun
Chile tarweed,,other,noun
clarify,,other,verb
acceptability,,other,noun
malformation,,other,noun
Tiffany glass,,other,noun
Eames,,other,noun
5-hydroxy-3-methylglutaryl-coenzyme A reductase,,other,noun
radio-controlled aircraft,,other,noun
drawbridge,,other,noun
Cronartium,,other,noun
levy en masse,,other,noun
Santa Fe Trail,,other,noun
liebfraumilch,,other,noun
spots,,other,noun
gynandromorphic,,other,adjective
pecan tree,,other,noun
Chapel Hill,,other,noun
closed curve,,other,noun
Hyemoschus aquaticus,,other,noun
metacarpal,,other,noun
flexure,,other,noun
exterior,,other,adjective
amniote,,other,noun
TiB,,other,noun
agave family,,other,noun
wedding gown,,other,noun
poor box,,other,noun
United Church of Christ,,other,noun
snack bar,,other,noun
facial profiling,,other,noun
desert rheumatism,,other,noun
dingdong,,other,verb
Tribulus,,other,noun
proturan,,other,noun
fieldsman,,other,noun
mammy,,other,noun
midnight sun,,other,noun
acyl group,,other,noun
autoerotic,,other,adjective
family Lymantriidae,,other,noun
hatched,,other,adjective
sun marigold,,other,noun
military rating,,other,noun
larboard,,other,noun
reorganize,,other,verb
Erysimum,,other,noun
unlawful,,other,adjective
billiard parlour,,other,noun
rupture,,other,verb
wristband,,other,noun
anchorite,,other,noun
antecedency,,other,noun
hairstreak butterfly,,other,noun
error correction code,,other,noun
mechanize,,other,verb
parceling,,other,noun
inconceivably,,other,adverb
Jack Lemmon,,other,noun
telefilm,,other,noun
yellow bristle grass,,other,noun
US Government Printing Office,,other,noun
Narcan,,other,noun
Himalayan rhubarb,,other,noun
alms-giving,,other,noun
whole kit and caboodle,,other,noun
orphanage,,other,noun
cusped,,other,adjective
concupiscence,,other,noun
okra,,other,noun
pyrogen,,other,noun
hideaway,,other,noun
thresher,,other,noun
sclerotinia,,other,noun
four-lane,,other,adjective
euphory,,other,noun
Santa Cruz,,other,noun
U.K.,,other,noun
church,,other,verb
flax rust fungus,,other,noun
non-slave,,other,adjective
lily-of-the-valley tree,,other,noun
wiggler,,other,noun
achromaticity,,other,noun
cubistic,,other,adjective
President Polk,,other,noun
dance,,other,verb
Herbert Alexander Simon,,other,noun
American flying squirrel,,other,noun
clam,,other,verb
sculpture,,other,verb
Scomberesox saurus,,other,noun
adsorbent,,other,adjective
rotor shaft,,other,noun
Gaussian curve,,other,noun
Brittanic,,other,noun
enterpriser,,other,noun
lieutenant general,,other,noun
WY,,other,noun
wild water lemon,,other,noun
sand-blind,,other,adjective
full-clad,,other,adjective
depictive,,other,adjective
keep in,,other,verb
genus Scilla,,other,noun
disapprovingly,,other,adverb
Defense Secretary,,other,noun
swale,,other,noun
Sepia,,other,noun
genus Struthio,,other,noun
Kunlun,,other,noun
giant scallop,,other,noun
William III,,other,noun
despicable,,other,adjective
musicologist,,other,noun
Algeripithecus,,other,noun
pachydermal,,other,adjective
decoy,,other,noun
Albula,,other,noun
clayey,,other,adjective
monochrome,,other,noun
Canadian fleabane,,other,noun
Jacques Lipchitz,,other,noun
outscore,,other,verb
pinion,,other,noun
scripture,,other,noun
autograft,,other,noun
outgo,,other,noun
rectory,,other,noun
subcutaneous,,other,adjective
gallop,,other,verb
fistful,,other,noun
Serratula tinctoria,,other,noun
amatory,,other,adjective
cosignatory,,other,noun
Indo-European,,other,adjective
enlighten,,other,verb
pocket watch,,other,noun
honeycomb,,other,verb
third-rate,,other,adjective
earthling,,other,noun
Bronte sisters,,other,noun
Juncus inflexus,,other,noun
desktop publishing,,other,noun
X-linked,,other,adjective
unrestrictive,,other,adjective
biont,,other,noun
digitalis,,other,noun
tender loving care,,other,noun
monilia,,other,noun
carpal tunnel syndrome,,other,noun
methyl radical,,other,noun
cotton strain,,other,noun
colorimetric analysis,,other,noun
choke,,other,noun
Faisalabad,,other,noun
functional magnetic resonance imaging,,other,noun
irreparably,,other,adverb
genus Graptophyllum,,other,noun
Agave sisalana,,other,noun
prognosticator,,other,noun
ketembilla tree,,other,noun
halobacter,,other,noun
ignorance,,other,noun
draggingly,,other,adverb
identification,,other,noun
genus Xylomelum,,other,noun
Guernsey,,other,noun
megacephaly,,other,noun
rose-red,,other,adjective
field of fire,,other,noun
clean,,other,noun
voicer,,other,noun
rail,,other,noun
forficate,,other,adjective
at a time,,other,adverb
eared,,other,adjective
sociology,,other,noun
din,,other,verb
aplasia,,other,noun
Carolinas,,other,noun
John Fitzgerald Kennedy,,other,noun
Redonda,,other,noun
shovel,,other,verb
omission,,other,noun
undereducated,,other,adjective
tansy mustard,,other,noun
hindlimb,,other,noun
star of the veldt,,other,noun
combretum family,,other,noun
marl,,other,noun
Mercator,,other,noun
lynch,,other,verb
bull tongue,,other,noun
hatemonger,,other,noun
posset,,other,noun
polydactyl,,other,adjective
come forward,,other,verb
neonatal hyperbilirubinemia,,other,noun
haemoglobinemia,,other,noun
candlepin,,other,noun
ceramic,,other,adjective
mangler,,other,noun
perennation,,other,noun
Alsace,,other,noun
isotropically,,other,adverb
A. Noam Chomsky,,other,noun
solitary confinement,,other,noun
spiny-backed,,other,adjective
Moraceae,,other,noun
Alpinia officinalis,,other,noun
venture capitalism,,other,noun
myeloid,,other,adjective
Bergen,,other,noun
unvigilant,,other,adjective
eucalyptus gum,,other,noun
geographical zone,,other,noun
bitterroot,,other,noun
cosmopolitan,,other,adjective
rootstock,,other,noun
submersible,,other,adjective
strategist,,other,noun
yon,,other,adverb
Ardeidae,,other,noun
paddle-wheeler,,other,noun
Gilles de la Tourette,,other,noun
Henry Miller,,other,noun
pitchfork,,other,noun
acaroid resin,,other,noun
ostensive,,other,adjective
katzenjammer,,other,noun
cross-modal,,other,adjective
orbiculate leaf,,other,noun
convexo-convex,,other,adjective
prehistory,,other,noun
mongolianism,,other,noun
companionability,,other,noun
uxoricide,,other,noun
diakinesis,,other,noun
lansat,,other,noun
fossilized,,other,adjective
expectorate,,other,verb
rulership,,other,noun
cacophony,,other,noun
limitless,,other,adjective
wanton away,,other,verb
foster brother,,other,noun
mutual inductance,,other,noun
outwardly,,other,adverb
recursive definition,,other,noun
bitterish,,other,adjective
sawbuck,,other,noun
queen mother,,other,noun
stack up,,other,verb
bam,,other,noun
African chameleon,,other,noun
sympathy,,other,noun
prodding,,other,noun
DoT,,other,noun
bilge keel,,other,noun
shipmate,,other,noun
Sam Snead,,other,noun
Albrecht Eusebius Wenzel von Wallenstein,,other,noun
estragon,,other,noun
tutee,,other,noun
Indian millet,,other,noun
fore,,other,adverb
sanitize,,other,verb
have a look,,other,verb
believe,,other,verb
guenon,,other,noun
John Doe,,other,noun
Harefoot,,other,noun
papery,,other,adjective
incertitude,,other,noun
Erinaceidae,,other,noun
dyer's greenweed,,other,noun
Pei,,other,noun
peppermint,,other,noun
scalp lock,,other,noun
weekly,,other,adjective
disown,,other,verb
achlamydeous,,other,adjective
Sadducean,,other,adjective
Barbarossa,,other,noun
chimney bellflower,,other,noun
snappy,,other,adjective
spawner,,other,noun
Zanthoxylum clava-herculis,,other,noun
grab,,other,noun
cupular,,other,adjective
gimcrackery,,other,noun
review article,,other,noun
Crotalus,,other,noun
sanfoin,,other,noun
Fraxinus quadrangulata,,other,noun
idiosyncrasy,,other,noun
Champagne-Ardenne,,other,noun
sequent,,other,adjective
metallic-colored,,other,adjective
